"","PlotID","PSU_Cycle","SPCODE","Cover"
"16713","P04307_1","C1","CLAJAM","10"
"16714","P04307_1","C1","SAGLAN","10"
"16715","P04307_2","C1","CHARA","5"
"16716","P04307_2","C1","CLAJAM","30"
"16717","P04307_2","C1","SAGLAN","10"
"16718","P04307_3","C1","BACCAR","35"
"16719","P04307_3","C1","CLAJAM","10"
"16720","P04307_3","C1","CRIAME","10"
"16721","P04308_1","C1","BACCAR","15"
"16722","P04308_1","C1","CRIAME","1"
"16723","P04308_1","C1","ELECEL","20"
"16724","P04308_1","C1","PANHEM","20"
"16725","P04308_1","C1","RHYTRA","5"
"16726","P04308_1","C1","UTRPUR","5"
"16727","P04308_2","C1","BACCAR","50"
"16728","P04308_2","C1","CLAJAM","5"
"16729","P04308_2","C1","ELECEL","20"
"16730","P04308_2","C1","PANHEM","2"
"16731","P04308_2","C1","PASGEM","20"
"16732","P04308_2","C1","RHYTRA","1"
"16733","P04308_3","C1","BACCAR","45"
"16734","P04308_3","C1","CRIAME","5"
"16735","P04308_3","C1","ELECEL","20"
"16736","P04308_3","C1","NYMAQU","2"
"16737","P04308_3","C1","PANHEM","1"
"16738","P04308_3","C1","PASGEM","1"
"16739","P04308_3","C1","RHYTRA","1"
"16740","P04308_3","C1","UTRFOL","5"
"16741","P04308_3","C1","UTRPUR","10"
"16742","P04310_1","C1","CLAJAM","40"
"16743","P04310_2","C1","CLAJAM","50"
"16744","P04310_2","C1","CRIAME","25"
"16745","P04310_3","C1","CLAJAM","75"
"16746","P04310_3","C1","SAGLAN","10"
"16747","P04311_1","C1","BACCAR","55"
"16748","P04311_1","C1","CLAJAM","10"
"16749","P04311_1","C1","LUDREP","1"
"16750","P04311_1","C1","SAGLAN","5"
"16751","P04311_1","C1","UTRFOL","5"
"16752","P04311_1","C1","UTRPUR","5"
"16753","P04311_2","C1","CLAJAM","15"
"16754","P04311_2","C1","SAGLAN","1"
"16755","P04311_2","C1","UTRFOL","10"
"16756","P04311_3","C1","CLAJAM","50"
"16757","P04311_3","C1","SAGLAN","20"
"16758","P04313_1","C1","CLAJAM","45"
"16759","P04313_1","C1","SAGLAN","10"
"16760","P04313_2","C1","CLAJAM","65"
"16761","P04313_2","C1","SAGLAN","2"
"16762","P04313_2","C1","UTRFOL","10"
"16763","P04313_3","C1","CLAJAM","5"
"16764","P04313_3","C1","ELECEL","5"
"16765","P04313_3","C1","TYPDOM","2"
"16766","P04313_3","C1","UTRPUR","70"
"16767","P04315_1","C1","CLAJAM","40"
"16768","P04315_1","C1","NYMODO","5"
"16769","P04315_1","C1","SAGLAN","1"
"16770","P04315_1","C1","UTRPUR","1"
"16771","P04315_2","C1","CHARA","10"
"16772","P04315_2","C1","CLAJAM","20"
"16773","P04315_2","C1","UTRFOL","5"
"16774","P04315_2","C1","UTRPUR","15"
"16775","P04315_3","C1","CLAJAM","80"
"16776","P04315_3","C1","SAGLAN","2"
"16777","P04317_1","C1","CLAJAM","10"
"16778","P04317_1","C1","NYMODO","15"
"16779","P04317_1","C1","SAGLAN","10"
"16780","P04317_1","C1","UTRPUR","1"
"16781","P04317_2","C1","BACCAR","70"
"16782","P04317_2","C1","ELECEL","1"
"16783","P04317_2","C1","PANHEM","1"
"16784","P04317_2","C1","UTRPUR","10"
"16785","P04317_3","C1","BACCAR","1"
"16786","P04317_3","C1","CLAJAM","10"
"16787","P04317_3","C1","UTRPUR","20"
"16788","P04319_1","C1","ELECEL","65"
"16789","P04319_1","C1","SAGLAN","5"
"16790","P04319_2","C1","CLAJAM","5"
"16791","P04319_2","C1","CRIAME","2"
"16792","P04319_2","C1","ELECEL","4"
"16793","P04319_2","C1","JUSANG","3"
"16794","P04319_2","C1","SAGLAN","4"
"16795","P04319_3","C1","CRIAME","5"
"16796","P04319_3","C1","ELECEL","60"
"16797","P04319_3","C1","LEEHEX","2"
"16798","P04319_3","C1","PANHEM","65"
"16799","P04319_3","C1","PASGEM","10"
"16800","P04319_3","C1","SAGLAN","5"
"16801","P04320_1","C1","CLAJAM","50"
"16802","P04320_1","C1","SAGLAN","1"
"16803","P04320_2","C1","CLAJAM","25"
"16804","P04320_2","C1","NYMODO","10"
"16805","P04320_3","C1","CLAJAM","30"
"16806","P04320_3","C1","SAGLAN","5"
"16807","P04320_3","C1","UTRFOL","1"
"16808","P04323_1","C1","CLAJAM","40"
"16809","P04323_1","C1","SAGLAN","5"
"16810","P04323_2","C1","BACCAR","20"
"16811","P04323_2","C1","CLAJAM","20"
"16812","P04323_2","C1","PONCOR","1"
"16813","P04323_2","C1","SAGLAN","5"
"16814","P04323_3","C1","BACCAR","60"
"16815","P04323_3","C1","CLAJAM","15"
"16816","P04323_3","C1","PONCOR","1"
"16817","P04323_3","C1","SAGLAN","5"
"16818","P04324_1","C1","BACCAR","20"
"16819","P04324_1","C1","CLAJAM","35"
"16820","P04324_1","C1","POTILL","10"
"16821","P04324_1","C1","SAGLAN","2"
"16822","P04324_1","C1","TYPDOM","20"
"16823","P04324_1","C1","UTRPUR","40"
"16824","P04324_2","C1","BACCAR","15"
"16825","P04324_2","C1","CLAJAM","35"
"16826","P04324_2","C1","SAGLAN","15"
"16827","P04324_2","C1","UTRFOL","55"
"16828","P04324_2","C1","UTRPUR","5"
"16829","P04324_3","C1","BACCAR","80"
"16830","P04324_3","C1","CHARA","10"
"16831","P04324_3","C1","CLAJAM","2"
"16832","P04324_3","C1","ELECEL","5"
"16833","P04324_3","C1","ELEELO","75"
"16834","P04324_3","C1","PANHEM","6"
"16835","P04324_3","C1","PASGEM","3"
"16836","P04324_3","C1","RHYTRA","15"
"16837","P04324_3","C1","SAGLAN","10"
"16838","P04325_1","C1","CHARA","5"
"16839","P04325_1","C1","CLAJAM","40"
"16840","P04325_1","C1","SAGLAN","15"
"16841","P04325_2","C1","CLAJAM","25"
"16842","P04325_2","C1","UTRFOL","10"
"16843","P04325_2","C1","UTRPUR","5"
"16844","P04325_3","C1","BACCAR","5"
"16845","P04325_3","C1","CLAJAM","15"
"16846","P04325_3","C1","CRIAME","5"
"16847","P04325_3","C1","SAGLAN","10"
"16848","P04327_1","C1","CLAJAM","98"
"16849","P04327_2","C1","BACCAR","65"
"16850","P04327_2","C1","ELECEL","65"
"16851","P04327_2","C1","PANHEM","15"
"16852","P04327_2","C1","PASGEM","5"
"16853","P04327_2","C1","RHYMIC","2"
"16854","P04327_3","C1","BACCAR","2"
"16855","P04327_3","C1","CLAJAM","5"
"16856","P04327_3","C1","ELECEL","35"
"16857","P04328_1","C1","BACCAR","70"
"16858","P04328_1","C1","ELECEL","35"
"16859","P04328_1","C1","PASGEM","5"
"16860","P04328_1","C1","SAGLAN","5"
"16861","P04328_2","C1","BACCAR","15"
"16862","P04328_2","C1","ELECEL","15"
"16863","P04328_2","C1","PANHEM","15"
"16864","P04328_2","C1","SAGLAN","5"
"16865","P04328_2","C1","UTRFOL","35"
"16866","P04328_3","C1","BACCAR","25"
"16867","P04328_3","C1","ELECEL","25"
"16868","P04328_3","C1","PANHEM","5"
"16869","P04328_3","C1","PASGEM","5"
"16870","P04328_3","C1","POTILL","1"
"16871","P04328_3","C1","RHYINU","5"
"16872","P04328_3","C1","UTRFOL","10"
"16873","P04329_1","C1","CHARA","5"
"16874","P04329_1","C1","CLAJAM","10"
"16875","P04329_1","C1","ELECEL","5"
"16876","P04329_1","C1","SAGLAN","10"
"16877","P04329_1","C1","UTRFOL","45"
"16878","P04329_1","C1","UTRPUR","60"
"16879","P04329_2","C1","CLAJAM","60"
"16880","P04329_2","C1","LEEHEX","2"
"16881","P04329_2","C1","PASGEM","1"
"16882","P04329_2","C1","SAGLAN","5"
"16883","P04329_3","C1","CLAJAM","60"
"16884","P04329_3","C1","CRIAME","5"
"16885","P04329_3","C1","SAGLAN","2"
"16886","P04333_1","C1","CLAJAM","10"
"16887","P04333_2","C1","CLAJAM","25"
"16888","P04333_2","C1","CRIAME","2"
"16889","P04333_3","C1","CLAJAM","65"
"16890","P04334_1","C1","ELECEL","15"
"16891","P04334_1","C1","RHYTRA","1"
"16892","P04334_1","C1","SAGLAN","5"
"16893","P04334_1","C1","UTRFOL","5"
"16894","P04334_2","C1","CLAJAM","5"
"16895","P04334_2","C1","CRIAME","1"
"16896","P04334_2","C1","PANHEM","1"
"16897","P04334_2","C1","SAGLAN","10"
"16898","P04334_2","C1","UTRFOL","25"
"16899","P04334_2","C1","UTRPUR","20"
"16900","P04334_3","C1","BACCAR","5"
"16901","P04334_3","C1","CRIAME","2"
"16902","P04334_3","C1","ELECEL","10"
"16903","P04334_3","C1","SAGLAN","15"
"16904","P04334_3","C1","UTRFOL","15"
"16905","P04334_3","C1","UTRPUR","10"
"16906","P04335_1","C1","BACCAR","20"
"16907","P04335_1","C1","CRIAME","5"
"16908","P04335_1","C1","ELECEL","15"
"16909","P04335_1","C1","PANHEM","10"
"16910","P04335_1","C1","UTRFOL","15"
"16911","P04335_2","C1","BACCAR","55"
"16912","P04335_2","C1","CRIAME","5"
"16913","P04335_2","C1","ELECEL","15"
"16914","P04335_2","C1","PANHEM","15"
"16915","P04335_3","C1","BACCAR","10"
"16916","P04335_3","C1","CRIAME","5"
"16917","P04335_3","C1","ELECEL","20"
"16918","P04335_3","C1","PASGEM","1"
"16919","P04335_3","C1","UTRFOL","20"
"16920","P04338_1","C1","BACCAR","70"
"16921","P04338_1","C1","CHARA","1"
"16922","P04338_1","C1","CLAJAM","10"
"16923","P04338_1","C1","CRIAME","2"
"16924","P04338_1","C1","SAGLAN","5"
"16925","P04338_1","C1","UTRFOL","5"
"16926","P04338_1","C1","UTRPUR","10"
"16927","P04338_2","C1","BACCAR","60"
"16928","P04338_2","C1","CLAJAM","25"
"16929","P04338_2","C1","ELECEL","1"
"16930","P04338_2","C1","SAGLAN","15"
"16931","P04338_2","C1","UTRFOL","1"
"16932","P04338_2","C1","UTRPUR","1"
"16933","P04338_3","C1","BACCAR","80"
"16934","P04338_3","C1","CHARA","1"
"16935","P04338_3","C1","CLAJAM","5"
"16936","P04338_3","C1","CRIAME","2"
"16937","P04338_3","C1","ELECEL","5"
"16938","P04338_3","C1","NYMODO","1"
"16939","P04338_3","C1","UTRPUR","1"
"16940","P04339_1","C1","CLAJAM","30"
"16941","P04339_1","C1","UTRFOL","35"
"16942","P04339_2","C1","CLAJAM","35"
"16943","P04339_2","C1","SAGLAN","10"
"16944","P04339_2","C1","UTRFOL","25"
"16945","P04339_3","C1","CLAJAM","40"
"16946","P04339_3","C1","NYMODO","15"
"16947","P04339_3","C1","SAGLAN","5"
"16948","P04340_1","C1","CLAJAM","60"
"16949","P04340_2","C1","CLAJAM","80"
"16950","P04340_3","C1","CLAJAM","95"
"16951","P04341_1","C1","CLAJAM","70"
"16952","P04341_1","C1","JUSANG","2"
"16953","P04341_1","C1","PONCOR","2"
"16954","P04341_1","C1","SAGLAN","5"
"16955","P04341_2","C1","CLAJAM","35"
"16956","P04341_2","C1","NYMODO","5"
"16957","P04341_2","C1","SAGLAN","15"
"16958","P04341_3","C1","CLAJAM","65"
"16959","P04341_3","C1","JUSANG","2"
"16960","P04341_3","C1","SAGLAN","2"
"16961","P04344_1","C1","BACCAR","15"
"16962","P04344_1","C1","CLAJAM","20"
"16963","P04344_1","C1","CRIAME","10"
"16964","P04344_1","C1","ELECEL","10"
"16965","P04344_1","C1","UTRFOL","15"
"16966","P04344_2","C1","CLAJAM","80"
"16967","P04344_2","C1","SAGLAN","5"
"16968","P04344_3","C1","BACCAR","70"
"16969","P04344_3","C1","CLAJAM","5"
"16970","P04344_3","C1","CRIAME","5"
"16971","P04344_3","C1","ELECEL","30"
"16972","P04344_3","C1","NYMODO","5"
"16973","P04344_3","C1","RHYINU","5"
"16974","P04344_3","C1","UTRFOL","5"
"16975","P04345_1","C1","CHARA","1"
"16976","P04345_1","C1","CLAJAM","40"
"16977","P04345_1","C1","POLHYD","1"
"16978","P04345_1","C1","PONCOR","1"
"16979","P04345_1","C1","SAGLAN","20"
"16980","P04345_1","C1","UTRFOL","40"
"16981","P04345_1","C1","UTRPUR","5"
"16982","P04345_2","C1","CLAJAM","60"
"16983","P04345_2","C1","SAGLAN","20"
"16984","P04345_3","C1","CLAJAM","70"
"16985","P04345_3","C1","JUSANG","5"
"16986","P04345_3","C1","SAGLAN","10"
"16987","P04348_1","C1","CLAJAM","80"
"16988","P04348_2","C1","CLAJAM","20"
"16989","P04348_2","C1","JUSANG","3"
"16990","P04348_2","C1","SAGLAN","20"
"16991","P04348_3","C1","CLAJAM","70"
"16992","P04348_3","C1","PONCOR","20"
"16993","P04348_3","C1","SAGLAN","20"
"16994","P04348_3","C1","UTRFOL","5"
"16995","P04349_1","C1","CLAJAM","55"
"16996","P04349_1","C1","JUSANG","1"
"16997","P04349_1","C1","SAGLAN","10"
"16998","P04349_2","C1","CLAJAM","70"
"16999","P04349_2","C1","SAGLAN","10"
"17000","P04349_3","C1","BACCAR","15"
"17001","P04349_3","C1","CLAJAM","60"
"17002","P04349_3","C1","JUSANG","1"
"17003","P04349_3","C1","UTRFOL","10"
"17004","P04350_1","C1","CLAJAM","35"
"17005","P04350_1","C1","SAGLAN","10"
"17006","P04350_2","C1","CLAJAM","40"
"17007","P04350_2","C1","PONCOR","1"
"17008","P04350_2","C1","SAGLAN","5"
"17009","P04350_3","C1","CLAJAM","40"
"17010","P04352_1","C1","CLAJAM","35"
"17011","P04352_1","C1","LEEHEX","1"
"17012","P04352_1","C1","SAGLAN","15"
"17013","P04352_2","C1","CLAJAM","55"
"17014","P04352_2","C1","IPOSAG","3"
"17015","P04352_2","C1","SAGLAN","5"
"17016","P04352_3","C1","CLAJAM","45"
"17017","P04352_3","C1","CRIAME","5"
"17018","P04352_3","C1","IPOSAG","5"
"17019","P04352_3","C1","SAGLAN","35"
"17020","P04353_1","C1","CLAJAM","55"
"17021","P04353_1","C1","SAGLAN","1"
"17022","P04353_2","C1","BACCAR","15"
"17023","P04353_2","C1","CLAJAM","50"
"17024","P04353_2","C1","SAGLAN","10"
"17025","P04353_2","C1","UTRPUR","1"
"17026","P04353_3","C1","BACCAR","10"
"17027","P04353_3","C1","CLAJAM","50"
"17028","P04353_3","C1","CRIAME","5"
"17029","P04354_1","C1","CLAJAM","55"
"17030","P04354_2","C1","CLAJAM","80"
"17031","P04354_2","C1","CRIAME","5"
"17032","P04354_2","C1","SAGLAN","10"
"17033","P04354_2","C1","UTRFOL","25"
"17034","P04354_3","C1","CHARA","1"
"17035","P04354_3","C1","CLAJAM","30"
"17036","P04354_3","C1","SAGLAN","5"
"17037","P04356_1","C1","BACCAR","20"
"17038","P04356_1","C1","CRIAME","1"
"17039","P04356_1","C1","ELECEL","40"
"17040","P04356_1","C1","PANHEM","1"
"17041","P04356_1","C1","PASGEM","5"
"17042","P04356_2","C1","CLAJAM","1"
"17043","P04356_2","C1","CRIAME","4"
"17044","P04356_2","C1","ELECEL","15"
"17045","P04356_2","C1","LEEHEX","1"
"17046","P04356_2","C1","NYMAQU","5"
"17047","P04356_2","C1","RHYTRA","2"
"17048","P04356_2","C1","SAGLAN","5"
"17049","P04356_2","C1","UTRFOL","15"
"17050","P04356_2","C1","UTRPUR","10"
"17051","P04356_3","C1","BACCAR","60"
"17052","P04356_3","C1","CRIAME","1"
"17053","P04356_3","C1","ELECEL","50"
"17054","P04356_3","C1","SAGLAN","10"
"17055","P04356_3","C1","UTRPUR","20"
"17056","P04358_1","C1","CLAJAM","55"
"17057","P04358_2","C1","CLAJAM","40"
"17058","P04358_2","C1","JUSANG","1"
"17059","P04358_2","C1","SAGLAN","5"
"17060","P04358_3","C1","BACCAR","10"
"17061","P04358_3","C1","CLAJAM","40"
"17062","P04359_1","C1","CLAJAM","85"
"17063","P04359_1","C1","TYPDOM","20"
"17064","P04359_2","C1","BACCAR","70"
"17065","P04359_2","C1","CLAJAM","15"
"17066","P04359_2","C1","ELECEL","5"
"17067","P04359_2","C1","LUDREP","1"
"17068","P04359_2","C1","SAGLAN","15"
"17069","P04359_3","C1","BACCAR","5"
"17070","P04359_3","C1","CLAJAM","90"
"17071","P04361_1","C1","BACCAR","10"
"17072","P04361_1","C1","CLAJAM","60"
"17073","P04361_1","C1","CRIAME","5"
"17074","P04361_1","C1","PONCOR","1"
"17075","P04361_1","C1","SAGLAN","10"
"17076","P04361_2","C1","BACCAR","1"
"17077","P04361_2","C1","CLAJAM","60"
"17078","P04361_2","C1","CRIAME","5"
"17079","P04361_2","C1","JUSANG","1"
"17080","P04361_2","C1","PONCOR","1"
"17081","P04361_2","C1","SAGLAN","5"
"17082","P04361_2","C1","UTRFOL","10"
"17083","P04361_3","C1","BACCAR","5"
"17084","P04361_3","C1","CLAJAM","55"
"17085","P04361_3","C1","CRIAME","10"
"17086","P04361_3","C1","JUSANG","1"
"17087","P04361_3","C1","SAGLAN","15"
"17088","P04362_1","C1","CHARA","15"
"17089","P04362_1","C1","CLAJAM","25"
"17090","P04362_1","C1","CRIAME","1"
"17091","P04362_1","C1","ELECEL","5"
"17092","P04362_1","C1","UTRPUR","5"
"17093","P04362_2","C1","BACCAR","10"
"17094","P04362_2","C1","CHARA","5"
"17095","P04362_2","C1","CLAJAM","30"
"17096","P04362_2","C1","CRIAME","1"
"17097","P04362_2","C1","ELECEL","5"
"17098","P04362_2","C1","JUSANG","5"
"17099","P04362_2","C1","UTRPUR","5"
"17100","P04362_3","C1","BACCAR","25"
"17101","P04362_3","C1","CLAJAM","45"
"17102","P04362_3","C1","CRIAME","10"
"17103","P04362_3","C1","NYMODO","5"
"17104","P04362_3","C1","SAGLAN","1"
"17105","P04365_1","C1","BACCAR","60"
"17106","P04365_1","C1","CLAJAM","45"
"17107","P04365_1","C1","NYMODO","30"
"17108","P04365_1","C1","SAGLAN","1"
"17109","P04365_2","C1","CLAJAM","60"
"17110","P04365_3","C1","CLAJAM","75"
"17111","P04365_3","C1","JUSANG","1"
"17112","P04366_1","C1","BACCAR","20"
"17113","P04366_1","C1","CLAJAM","55"
"17114","P04366_1","C1","CRIAME","5"
"17115","P04366_1","C1","SAGLAN","10"
"17116","P04366_1","C1","UTRPUR","5"
"17117","P04366_2","C1","CLAJAM","60"
"17118","P04366_2","C1","CRIAME","10"
"17119","P04366_2","C1","SAGLAN","10"
"17120","P04366_3","C1","BACCAR","15"
"17121","P04366_3","C1","CLAJAM","25"
"17122","P04366_3","C1","CRIAME","1"
"17123","P04366_3","C1","NYMODO","5"
"17124","P04366_3","C1","UTRPUR","5"
"17125","P04368_1","C1","CLAJAM","50"
"17126","P04368_1","C1","ELECEL","1"
"17127","P04368_1","C1","SAGLAN","5"
"17128","P04368_2","C1","CHARA","5"
"17129","P04368_2","C1","CLAJAM","15"
"17130","P04368_2","C1","NYMODO","15"
"17131","P04368_2","C1","PONCOR","15"
"17132","P04368_2","C1","SAGLAN","10"
"17133","P04368_3","C1","CHARA","1"
"17134","P04368_3","C1","CLAJAM","45"
"17135","P04368_3","C1","SAGLAN","5"
"17136","P04369_1","C1","CLAJAM","65"
"17137","P04369_1","C1","JUSANG","1"
"17138","P04369_1","C1","SAGLAN","1"
"17139","P04369_1","C1","UTRFOL","30"
"17140","P04369_2","C1","CLAJAM","65"
"17141","P04369_2","C1","UTRFOL","35"
"17142","P04369_3","C1","CLAJAM","99"
"17143","P04371_1","C1","BACCAR","45"
"17144","P04371_1","C1","CLAJAM","20"
"17145","P04371_1","C1","CRIAME","10"
"17146","P04371_1","C1","JUSANG","1"
"17147","P04371_1","C1","SAGLAN","1"
"17148","P04371_1","C1","UTRPUR","1"
"17149","P04371_2","C1","CLAJAM","50"
"17150","P04371_2","C1","CRIAME","1"
"17151","P04371_3","C1","CLAJAM","70"
"17152","P04372_1","C1","CLAJAM","75"
"17153","P04372_2","C1","CLAJAM","50"
"17154","P04372_2","C1","SAGLAN","10"
"17155","P04372_2","C1","UTRFOL","5"
"17156","P04372_3","C1","BACCAR","35"
"17157","P04372_3","C1","CHARA","5"
"17158","P04372_3","C1","CLAJAM","20"
"17159","P04375_1","C1","CLAJAM","25"
"17160","P04375_1","C1","JUSANG","5"
"17161","P04375_1","C1","UTRFOL","55"
"17162","P04375_2","C1","CLAJAM","70"
"17163","P04375_2","C1","SAGLAN","2"
"17164","P04375_3","C1","CLAJAM","60"
"17165","P04378_1","C1","CLAJAM","45"
"17166","P04378_1","C1","SAGLAN","10"
"17167","P04378_2","C1","CLAJAM","15"
"17168","P04378_2","C1","PONCOR","1"
"17169","P04378_2","C1","UTRPUR","5"
"17170","P04378_3","C1","CLAJAM","30"
"17171","P04378_3","C1","PONCOR","10"
"17172","P04378_3","C1","SAGLAN","5"
"17173","P04379_1","C1","CLAJAM","30"
"17174","P04379_2","C1","BACCAR","35"
"17175","P04379_2","C1","CLAJAM","35"
"17176","P04379_2","C1","CRIAME","1"
"17177","P04379_2","C1","SAGLAN","5"
"17178","P04379_3","C1","BACCAR","55"
"17179","P04379_3","C1","CLAJAM","20"
"17180","P04379_3","C1","JUSANG","1"
"17181","P04380_1","C1","BACCAR","60"
"17182","P04380_1","C1","CLAJAM","30"
"17183","P04380_1","C1","JUSANG","6"
"17184","P04380_1","C1","UTRPUR","50"
"17185","P04380_2","C1","BACCAR","15"
"17186","P04380_2","C1","CLAJAM","45"
"17187","P04380_2","C1","CRIAME","2"
"17188","P04380_2","C1","IPOSAG","1"
"17189","P04380_2","C1","NYMODO","5"
"17190","P04380_2","C1","UTRPUR","15"
"17191","P04380_3","C1","BACCAR","25"
"17192","P04380_3","C1","CLAJAM","10"
"17193","P04380_3","C1","SAGLAN","5"
"17194","P04380_3","C1","UTRPUR","55"
"17195","P04402_1","C1","CLAJAM","15"
"17196","P04402_1","C1","CRIAME","1"
"17197","P04402_1","C1","ELECEL","1"
"17198","P04402_1","C1","UTRFOL","5"
"17199","P04402_1","C1","UTRPUR","10"
"17200","P04402_2","C1","BACCAR","1"
"17201","P04402_2","C1","CLAJAM","5"
"17202","P04402_2","C1","NYMODO","5"
"17203","P04402_2","C1","UTRFOL","15"
"17204","P04402_2","C1","UTRPUR","5"
"17205","P04402_3","C1","CLAJAM","5"
"17206","P04402_3","C1","CRIAME","1"
"17207","P04402_3","C1","UTRFOL","5"
"17208","P04404_1","C1","CLAJAM","15"
"17209","P04404_1","C1","UTRFOL","20"
"17210","P04404_2","C1","CLAJAM","5"
"17211","P04404_2","C1","ELECEL","1"
"17212","P04404_2","C1","UTRFOL","1"
"17213","P04404_3","C1","CLAJAM","2"
"17214","P04404_3","C1","UTRFOL","1"
"17215","P04405_1","C1","CLAJAM","15"
"17216","P04405_1","C1","ELECEL","15"
"17217","P04405_1","C1","UTRFOL","25"
"17218","P04405_1","C1","UTRPUR","10"
"17219","P04405_2","C1","CLAJAM","20"
"17220","P04405_2","C1","ELECEL","5"
"17221","P04405_2","C1","UTRPUR","1"
"17222","P04405_3","C1","CLAJAM","30"
"17223","P04405_3","C1","JUSANG","1"
"17224","P04405_3","C1","UTRFOL","15"
"17225","P04406_1","C1","CLAJAM","15"
"17226","P04406_1","C1","ELECEL","5"
"17227","P04406_1","C1","UTRFOL","20"
"17228","P04406_2","C1","CLAJAM","10"
"17229","P04406_2","C1","ELECEL","2"
"17230","P04406_2","C1","UTRFOL","10"
"17231","P04406_3","C1","CLAJAM","3"
"17232","P04406_3","C1","ELECEL","35"
"17233","P04406_3","C1","UTRFOL","1"
"17234","P04408_1","C1","CLAJAM","20"
"17235","P04408_1","C1","PELVIR","1"
"17236","P04408_1","C1","UTRFOL","5"
"17237","P04408_1","C1","UTRPUR","15"
"17238","P04408_2","C1","CLAJAM","20"
"17239","P04408_2","C1","UTRPUR","5"
"17240","P04408_3","C1","BACCAR","1"
"17241","P04408_3","C1","CLAJAM","20"
"17242","P04408_3","C1","PONCOR","1"
"17243","P04408_3","C1","UTRFOL","45"
"17244","P04410_1","C1","CLAJAM","50"
"17245","P04410_1","C1","CRIAME","15"
"17246","P04410_1","C1","ELECEL","5"
"17247","P04410_1","C1","RHYTRA","5"
"17248","P04410_1","C1","UTRFOL","20"
"17249","P04410_2","C1","CLAJAM","20"
"17250","P04410_2","C1","ELECEL","15"
"17251","P04410_2","C1","UTRFOL","35"
"17252","P04410_3","C1","BACCAR","10"
"17253","P04410_3","C1","CLAJAM","15"
"17254","P04410_3","C1","ELECEL","20"
"17255","P04416_1","C1","CLAJAM","1"
"17256","P04416_1","C1","ELECEL","15"
"17257","P04416_1","C1","JUSANG","1"
"17258","P04416_1","C1","UTRFOL","25"
"17259","P04416_2","C1","CLAJAM","10"
"17260","P04416_2","C1","ELECEL","5"
"17261","P04416_2","C1","PANHEM","1"
"17262","P04416_2","C1","UTRFOL","10"
"17263","P04416_3","C1","CLAJAM","1"
"17264","P04416_3","C1","ELECEL","20"
"17265","P04416_3","C1","UTRFOL","15"
"17266","P04417_1","C1","CLAJAM","20"
"17267","P04417_1","C1","ELECEL","1"
"17268","P04417_1","C1","UTRFOL","30"
"17269","P04417_2","C1","CLAJAM","35"
"17270","P04417_2","C1","UTRFOL","20"
"17271","P04417_3","C1","CLAJAM","25"
"17272","P04417_3","C1","UTRFOL","5"
"17273","P04417_3","C1","UTRPUR","10"
"17274","P04418_1","C1","ELECEL","20"
"17275","P04418_2","C1","CLAJAM","15"
"17276","P04418_2","C1","ELECEL","10"
"17277","P04418_2","C1","UTRFOL","10"
"17278","P04418_2","C1","UTRPUR","15"
"17279","P04418_3","C1","CLAJAM","70"
"17280","P04418_3","C1","RHYINU","2"
"17281","P04418_3","C1","UTRFOL","10"
"17282","P04418_3","C1","UTRPUR","10"
"17283","P04421_1","C1","CLAJAM","5"
"17284","P04421_1","C1","ELECEL","3"
"17285","P04421_1","C1","UTRFOL","5"
"17286","P04421_2","C1","CLAJAM","5"
"17287","P04421_2","C1","ELECEL","1"
"17288","P04421_2","C1","NYMODO","15"
"17289","P04421_2","C1","UTRFOL","1"
"17290","P04421_3","C1","CLAJAM","40"
"17291","P04421_3","C1","UTRFOL","20"
"17292","P04422_1","C1","CLAJAM","55"
